order,suborder,family,subfamily,genus,species
Coleoptera,Polyphaga,Scirtoidea,"Scirtidae Fleming, 1821","Prionocyphon Redtenbacher, 1858",Prionocyphon serricornis
Coleoptera,Polyphaga,Scirtoidea,"Scirtidae Fleming, 1821","Scirtes Illiger, 1807",Scirtes hemisphaericus
Coleoptera,Polyphaga,Scirtoidea,"Scirtidae Fleming, 1821","Scirtes Illiger, 1807",Scirtes orbicularis
Coleoptera,Polyphaga,Scirtoidea,"Ptilodactylidae Pic, 1914","Ptilodactyla Illiger, 1807",Ptilodactyla exotica
Coleoptera,Polyphaga,Scirtoidea,"Ptilodactylidae Pic, 1914","Ptilodactyla Illiger, 1807",Ptilodactyla nitens
Coleoptera,Polyphaga,Dascilloidea,"Dascillidae Lacordaire, 1857 (1836)","Dascillus Latreille, 1796",Dascillus cervinus
Coleoptera,Polyphaga,Buprestoidea,"Buprestidae Leach, 1815",Capnodis,Capnodis tenebrionis
Coleoptera,Polyphaga,Buprestoidea,"Buprestidae Leach, 1815",Ptosima,Ptosima flavoguttata
Coleoptera,Polyphaga,Buprestoidea,"Buprestidae Leach, 1815","Euchroma Solier, 1833",Euchroma gigantea
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Stenelmis Dufour, 1835",Stenelmis canaliculata
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Elmis Latreille, 1798",Elmis maugetii
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Elmis Latreille, 1798",Elmis aenea
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Elmis Latreille, 1798",Elmis obscura
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Esolus Mulsant & Rey, 1872",Esolus pygmaeus
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Esolus Mulsant & Rey, 1872",Esolus angustatus
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Oulimnius Des Gozis, 1886",Oulimnius tuberculatus
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Oulimnius Des Gozis, 1886",Oulimnius troglodytes
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Limnius Illiger, 1802",Limnius volckmari
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Limnius Illiger, 1802",Limnius muelleri
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Limnius Illiger, 1802",Limnius intermedius
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Limnius Illiger, 1802",Limnius opacus
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Normandia Pic, 1900",Normandia nitens
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Riolus Mulsant & Rey, 1872",Riolus cupreus
Coleoptera,Polyphaga,Dryopoidea,"Elmidae Westwood, 1838","Macronychus M¨¹ller, 1806",Macronychus quarituberculatus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Helichus Erichson, 1847",Helichus substriatus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops auriculatus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops anglicanus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops griseus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops similaris
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops ernesti
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops luridus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops nitidulus
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops viennensis
Coleoptera,Polyphaga,Dryopoidea,"Dryopidae Fleming, 1821","Dryops Olivier, 1791",Dryops lutulentus
Coleoptera,Polyphaga,Dryopoidea,"Limnichidae Erichson, 1846","Limnichus Dejean, 1821",Limnichus pygmaeus
Coleoptera,Polyphaga,Dryopoidea,"Limnichidae Erichson, 1846","Limnichus Dejean, 1821",Limnichus sericeus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus fossor
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus flexuosus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus obsoletus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus marginatus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus fenestratus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus fusculus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus hispidulus
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus intermedius
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus senescens
Coleoptera,Polyphaga,Dryopoidea,"Heteroceridae Macleay, 1825","Heterocerus Fabricius, 1792",Heterocerus aureolus
Coleoptera,Polyphaga,Dryopoidea,"Psephenidae Lacordaire, 1857","Eubria Germar, 1818",Eubria palustris
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Aulonothroscus Horn, 1890",Aulonothroscus laticollis
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Aulonothroscus Horn, 1890",Aulonothroscus brevicollis
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Trixagus Kugelann, 1794",Trixagus dermestoides
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Trixagus Kugelann, 1794",Trixagus carinifrons
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Trixagus Kugelann, 1794",Trixagus leseigneuri
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Trixagus Kugelann, 1794",Trixagus elateroides
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Trixagus Kugelann, 1794",Trixagus exul
Coleoptera,Polyphaga,Elateroidea,"Throscidae Laporte de Castelnau, 1840","Trixagus Kugelann, 1794",Trixagus atticus
Coleoptera,Polyphaga,Cantharoidea,"Drilidae Blanchard, 1845","Drilus Olivier, 1790",Drilus concolor
Coleoptera,Polyphaga,Cantharoidea,"Drilidae Blanchard, 1845","Drilus Olivier, 1790",Drilus flavescens
Coleoptera,Polyphaga,Cantharoidea,"Lampyridae Fleming, 1821","Lamprohiza Motschulsky, 1852",Lamprohiza splendidula
Coleoptera,Polyphaga,Cantharoidea,"Lampyridae Fleming, 1821","Luciola Laporte de Castelnau, 1833",Luciola italica
Coleoptera,Polyphaga,Cantharoidea,"Lampyridae Fleming, 1821","Lampyris M¨¹ller, 1764",Lampyris noctiluca
Coleoptera,Polyphaga,Cantharoidea,"Lampyridae Fleming, 1821","Lampyris M¨¹ller, 1764",Lampyris sardiniae
Coleoptera,Polyphaga,Cantharoidea,"Lampyridae Fleming, 1821","Phosphaenus Laporte de Castelnau, 1833",Phosphaenus hemipterus
Coleoptera,Polyphaga,Bostrichoidea,"Nosodendridae Ericson, 1846","Nosodendron Latreille, 1804",Nosodendron fasciculare
Coleoptera,Polyphaga,Cleroidea,"Phloiophilidae Kiesenwetter, 1863","Phloiophilus Stephens, 1830",Phloiophilus edwardsi
Coleoptera,Polyphaga,Cleroidea,"Cleridae Latreille, 1802",Denops,Denops albofasciata
Coleoptera,Polyphaga,Cucujoidea,"Sphindidae Jacquelin du Val, 1861","Sphindus Dejean, 1821",Sphindus dubius
Coleoptera,Polyphaga,Cucujoidea,"Sphindidae Jacquelin du Val, 1861","Aspidiphorus Ziegler, 1821",Aspidiphorus orbiculatus
Coleoptera,Polyphaga,Cucujoidea,"Sphindidae Jacquelin du Val, 1861","Aspidiphorus Ziegler, 1821",Aspidiphorus lareyniei
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Kateretes Herbst, 1793",Kateretes pedicularius
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Kateretes Herbst, 1793",Kateretes pusillus
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Kateretes Herbst, 1793",Kateretes rufilabris
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Heterhelus Jacquelin du Val, 1858",Heterhelus scutellaris
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Brachypterus Kugelann, 1794",Brachypterus urticae
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Brachypterus Kugelann, 1794",Brachypterus fulvipes
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Brachypterus Kugelann, 1794",Brachypterus glaber
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Brachypterolus Grouvelle, 1913",Brachypterolus pulicarius
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Brachypterolus Grouvelle, 1913",Brachypterolus linariae
Coleoptera,Polyphaga,Cucujoidea,"Kateretidae Erichson, 1846","Brachypterolus Grouvelle, 1913",Brachypterolus antirrhini
Coleoptera,Polyphaga,Cucujoidea,"Phloeostichidae Reitter, 1911","Phloeostichichus Redtenbacher, 1842",Phloeostichichus denticollis
Coleoptera,Polyphaga,Cucujoidea,"Cucujidae Latreille, 1802","Cucujus M¨¹ller, 1764",Cucujus cinnaberinus
Coleoptera,Polyphaga,Cucujoidea,"Cucujidae Latreille, 1802","Cucujus M¨¹ller, 1764",Cucujus haematodes
Coleoptera,Polyphaga,Cucujoidea,"Cucujidae Latreille, 1802","Pediacus Shuckard, 1839",Pediacus depressus
Coleoptera,Polyphaga,Cucujoidea,"Cucujidae Latreille, 1802","Pediacus Shuckard, 1839",Pediacus dermestoides
Coleoptera,Polyphaga,Cucujoidea,"Cucujidae Latreille, 1802","Pediacus Shuckard, 1839",Pediacus fuscus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Laemophloeus Dejean, 1835",Laemophloeus monilis
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Laemophloeus Dejean, 1835",Laemophloeus muticus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Notolaemus Lefkovitch, 1959",Notolaemus castaneus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Notolaemus Lefkovitch, 1959",Notolaemus unifasciatus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes duplicatus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes ferrugineus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes abietis
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes weisei
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes alternans
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes corticinus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes spartii
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes capensis
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes fractipennis
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes pusillus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes pusilloides
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Cryptolestes Ganglbauer, 1899",Cryptolestes turcicus
Coleoptera,Polyphaga,Cucujoidea,"Laemophloeidae Ganglbauer, 1899","Placonotus Macleay, 1871",Placonotus testaceus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Phalacrus Paykull, 1800",Phalacrus corruscus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Phalacrus Paykull, 1800",Phalacrus dieckmanni
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Phalacrus Paykull, 1800",Phalacrus championi
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Phalacrus Paykull, 1800",Phalacrus substriatus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Phalacrus Paykull, 1800",Phalacrus nigrinus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Phalacrus Paykull, 1800",Phalacrus fimetarius
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus aeneus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus baudueri
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus millefolii
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus corticalis
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus pygmaeus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus flavicornis
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus norvegicus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus affinis
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus liquidus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus bicolor
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Olibrus Erichson, 1845",Olibrus bimaculatus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Stilbus Seidlitz, 1872",Stilbus testaceus
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Stilbus Seidlitz, 1872",Stilbus atomarius
Coleoptera,Polyphaga,Cucujoidea,"Phalacridae Leach, 1815","Stilbus Seidlitz, 1872",Stilbus oblongus
Coleoptera,Polyphaga,Cucujoidea,"Byturidae Jacquelin du Val, 1858","Byturus Laterille, 1796",Byturus tomentosus
Coleoptera,Polyphaga,Cucujoidea,"Byturidae Jacquelin du Val, 1858","Byturus Laterille, 1796",Byturus ochraceus
Coleoptera,Polyphaga,Cucujoidea,"Biphyllidae LeConte, 1861","Biphyllus Dejean, 1821",Biphyllus lunatus
Coleoptera,Polyphaga,Cucujoidea,"Biphyllidae LeConte, 1861","Diplocoelus Guerin-Meneville, 1844",Diplocoelus fagi
Coleoptera,Polyphaga,Cucujoidea,"Cerylonidae Billberg, 1820","Cerylon Latreille, 1802",Cerylon fagi
Coleoptera,Polyphaga,Cucujoidea,"Cerylonidae Billberg, 1820","Cerylon Latreille, 1802",Cerylon histeroides
Coleoptera,Polyphaga,Cucujoidea,"Cerylonidae Billberg, 1820","Cerylon Latreille, 1802",Cerylon ferrugineum
Coleoptera,Polyphaga,Cucujoidea,"Cerylonidae Billberg, 1820","Cerylon Latreille, 1802",Cerylon impressum
Coleoptera,Polyphaga,Cucujoidea,"Cerylonidae Billberg, 1820","Cerylon Latreille, 1802",Cerylon deplanatum
Coleoptera,Polyphaga,Cucujoidea,"Cerylonidae Billberg, 1820","Murmidius Leach, 1821",Murmidius ovalis
Coleoptera,Polyphaga,Cucujoidea,"Alexiidae Imhoff, 1856","Sphaerosoma Stephens, 1832",Sphaerosoma pilosum
Coleoptera,Polyphaga,Cucujoidea,"Coccinellidae Latreille, 1807",Henosepilachna,Henosepilachna elaterii
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Triphyllus Dejean, 1821",Triphyllus bicolor
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Litargus Erichson, 1846",Litargus connexus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Litargus Erichson, 1846",Litargus coloratus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Litargus Erichson, 1846",Litargus balteatus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus quadripustulatus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus ater
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus piceus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus salicis
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus decempunctatus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus atomarius
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus quadriguttatus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus multipunctatus
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus fulvicollis
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus populi
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Mycetophagus Hellwig, 1792",Mycetophagus tschitscherini
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Typhaea Stephens, 1829",Typhaea stercorea
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Typhaea Stephens, 1829",Typhaea decipiens
Coleoptera,Polyphaga,Tenebrionoidea,"Mycetophagidae Leach, 1815","Berginus Erichson, 1845",Berginus tamarisci
Coleoptera,Polyphaga,Tenebrionoidea,"Tetratomidae Billberg, 1820","Tetratoma Fabricius, 1790",Tetratoma fungorum
Coleoptera,Polyphaga,Tenebrionoidea,"Tetratomidae Billberg, 1820","Tetratoma Fabricius, 1790",Tetratoma desmarestii
Coleoptera,Polyphaga,Tenebrionoidea,"Tetratomidae Billberg, 1820","Tetratoma Fabricius, 1790",Tetratoma ancora
Coleoptera,Polyphaga,Tenebrionoidea,"Prostomidae Thomson, 1859","Prostomis Laterille, 1829",Prostomis mandibularis
Coleoptera,Polyphaga,Tenebrionoidea,"Stenotrachelidae Thomson, 1859","Stenotrachelus Berthold, 1827",Stenotrachelus aeneus
Coleoptera,Polyphaga,Tenebrionoidea,"Stenotrachelidae Thomson, 1859","Scotodes Eschscholtz, 1818",Scotodes annulatus
Coleoptera,Polyphaga,Tenebrionoidea,"Meloidae Gyllenhal, 1810",Mylabris,Mylabris polymorpha
Coleoptera,Polyphaga,Tenebrionoidea,"Mycteridae Blanchard, 1845","Mycterus Clairville & Schellenberg, 1798",Mycterus curculioides
Coleoptera,Polyphaga,Tenebrionoidea,"Boridae Thomson, 1859","Boros Herbst, 1797",Boros schneideri
Coleoptera,Polyphaga,Tenebrionoidea,"Pythidae Blanchard, 1845","Pytho Laterille, 1796",Pytho depressus
Coleoptera,Polyphaga,Tenebrionoidea,"Pythidae Blanchard, 1845","Pytho Laterille, 1796",Pytho kolwensis
Coleoptera,Polyphaga,Tenebrionoidea,"Pythidae Blanchard, 1845","Pytho Laterille, 1796",Pytho abieticola
Coleoptera,Polyphaga,Tenebrionoidea,"Pyrochroidae Latreille, 1807","Pyrochroa M¨¹ller, 1764",Pyrochroa coccinea
Coleoptera,Polyphaga,Tenebrionoidea,"Pyrochroidae Latreille, 1807","Pyrochroa M¨¹ller, 1764",Pyrochroa serraticornis
Coleoptera,Polyphaga,Tenebrionoidea,"Pyrochroidae Latreille, 1807","Schizotus Newman, 1838",Schizotus pectinicornis
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Phytobaenus F. Sahlberg, 1834",Phytobaenus amabilis
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Aderus Westwood, 1829",Aderus populneus
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Euglenes Westwood, 1830",Euglenes pygmaeus
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Euglenes Westwood, 1830",Euglenes oculatus
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Anidorus Mulsant & Rey, 1866",Anidorus nigrinus
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Vanonus Casey, 1895",Vanonus brevicornis
Coleoptera,Polyphaga,Tenebrionoidea,"Aderidae Winkler, 1927","Pseudeuglenes Pic, 1897",Pseudeuglenes pentatomus
Coleoptera,Polyphaga,Tenebrionoidea,"Scraptiidae Mulsant, 1856","Scraptia Latreille, 1807",Scraptia fuscula
Coleoptera,Polyphaga,Chrysomeloidea,"Cerambycidae Latreille, 1802","Orthomegas Serville, 1832",Orthomegas cinnamomeus
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802",Astycus,Astycus doriae
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802",Astycus,Astycus lateralis
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802",Blosyrus,Blosyrus herthus
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802",Celebia,Celebia arrogans
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802","Homoeonychus Faust, 1890",Homoeonychus perrieri
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802","Megalometis Schoenherr, 1842",Megalometis spiniferus
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802","Atactogaster Faust, 1904",Atactogaster zebra
Coleoptera,Polyphaga,Curculinoidea,"Curculionidae Latreille, 1802","Stigmatrachelus Schoenherr, 1840",Stigmatrachelus cinctus
